200	-0.20273793
202	-0.19944534
204	-0.2045939
206	-0.20726866
208	-0.20786318
210	-0.20744205
212	-0.20199302
214	-0.19341594
216	-0.19383815
218	-0.19600075
220	-0.19424549
222	-0.19271931
224	-0.19643563
226	-0.19542336
228	-0.1924471
230	-0.18982551
232	-0.1874924
234	-0.18039897
236	-0.17263198
238	-0.16533712
240	-0.15865791
242	-0.14915335
244	-0.13274479
246	-0.11333832
248	-0.091112971
250	-0.067488775
252	-0.044615149
254	-0.02390556
256	-0.002776131
258	0.018783435
260	0.038285911
262	0.05675745
264	0.076409116
266	0.092806742
268	0.10946725
270	0.12654753
272	0.14274615
274	0.15472877
276	0.1646421
278	0.17773186
280	0.18579949
282	0.19200033
284	0.20214312
286	0.20998731
288	0.21848805
290	0.22161491
292	0.22652955
294	0.23086274
296	0.23602605
298	0.23943779
300	0.24150974
302	0.24363828
304	0.24595253
306	0.24682797
308	0.24837291
310	0.24915437
312	0.25047129
314	0.250521
316	0.25052083
318	0.24994858
320	0.24967109
322	0.24979204
324	0.24922128
326	0.24826208
328	0.24779439
330	0.24698769
332	0.24678375
334	0.24623507
336	0.24448314
338	0.24407561
340	0.24335153
342	0.24292359
344	0.24237145
346	0.24150327
348	0.24082182
350	0.24061286
352	0.23994616
354	0.23898542
356	0.23773038
358	0.23682995
360	0.23549376
362	0.23356681
364	0.2311734
366	0.22835766
368	0.22546735
370	0.22203897
372	0.2182402
374	0.21578228
376	0.21369345
378	0.21037851
380	0.2081396
382	0.204476
384	0.20130293
386	0.19787632
388	0.19405444
390	0.19055644
392	0.18823044
394	0.18473284
396	0.18197177
398	0.17837182
400	0.17635116
402	0.17332308
404	0.17062901
406	0.16751964
408	0.16542226
410	0.16269024
412	0.15946852
414	0.15698345
416	0.15437105
418	0.150728
420	0.14711449
422	0.14481874
424	0.14209805
426	0.1390609
428	0.13644975
430	0.13415894
432	0.13046387
434	0.12766039
436	0.12446368
438	0.12165365
440	0.11794049
442	0.11369359
444	0.1102231
446	0.10718833
448	0.10354035
450	0.10010968
452	0.095526293
454	0.092870951
456	0.089694232
458	0.086562112
460	0.084197074
462	0.080669656
464	0.076331794
466	0.074398294
468	0.071972772
470	0.068657637
472	0.065327361
474	0.063339643
476	0.061244816
478	0.059170529
480	0.057565823
482	0.054986492
484	0.054660499
486	0.053844355
488	0.051500298
490	0.050450556
492	0.04890959
494	0.046269804
496	0.045379333
498	0.044978127
500	0.043908946
502	0.042520985
504	0.040842675
506	0.039130375
508	0.038697362
510	0.038137533
512	0.036562972
514	0.036157034
516	0.035836563
518	0.034590304
520	0.033653334
522	0.033225909
524	0.032255605
526	0.031819157
528	0.030218162
530	0.029971622
532	0.02950307
534	0.028860286
536	0.028000727
538	0.027412929
540	0.026716582
542	0.026301153
544	0.02595783
546	0.025021888
548	0.023576774
550	0.02397038
552	0.023597516
554	0.0227293
556	0.022121862
558	0.021764092
560	0.021595262
562	0.021628544
564	0.020864077
566	0.020757228
568	0.020704009
570	0.019187301
572	0.019032493
574	0.018722914
576	0.018505558
578	0.018156745
580	0.018604085
582	0.018168725
584	0.017622903
586	0.016878262
588	0.017721683
590	0.016494773
592	0.016122945
594	0.016045101
596	0.015951976
598	0.01597131
600	0.016079694
602	0.015074268
604	0.015558302
606	0.014826387
608	0.015215032
610	0.01389318
612	0.014241427
614	0.014066994
616	0.013480291
618	0.013662308
620	0.013968475
622	0.013718382
624	0.013513774
626	0.01303526
628	0.013116263
630	0.013161376
632	0.012944803
634	0.012980558
636	0.012586199
638	0.012483574
640	0.012099676
642	0.01203344
644	0.011315957
646	0.010825053
648	0.011211947
650	0.011401251
652	0.011353545
654	0.010340087
656	0.0098073184
658	0.010168768
660	0.010150082
662	0.010522611
664	0.010339171
666	0.010014951
668	0.010524929
670	0.0094354674
672	0.010130271
674	0.0096853152
676	0.0095749795
678	0.0093853846
680	0.0091869757
682	0.009035632
684	0.0090121403
686	0.0089473724
688	0.0089506283
690	0.0091596171
692	0.0089451745
694	0.0083457753
696	0.0083377957
698	0.0082269236
700	0.0083377734
702	0.0080075711
704	0.007790871
706	0.0077485889
708	0.0070882067
710	0.0065149292
712	0.0066004544
714	0.007199198
716	0.0075162649
718	0.0075718239
720	0.0072504729
722	0.0063382089
724	0.0065870807
726	0.0067021698
728	0.0078176409
730	0.0084453076
732	0.0089799836
734	0.0087369084
736	0.0084446743
738	0.008657746
740	0.0082819089
742	0.0082577094
744	0.0077247992
746	0.0075655878
748	0.0078503862
750	0.0080366284
752	0.0097514391
754	0.0094985738
756	0.0092282519
758	0.0090797395
760	0.0091942251
762	0.0085668266
