200	-0.063878864
202	-0.062495455
204	-0.065565586
206	-0.068084285
208	-0.068333596
210	-0.067641929
212	-0.063670114
214	-0.057301745
216	-0.056623504
218	-0.057516754
220	-0.056376845
222	-0.055153519
224	-0.057977155
226	-0.058426246
228	-0.055447817
230	-0.054446355
232	-0.053080305
234	-0.048508808
236	-0.04236415
238	-0.036522716
240	-0.029792771
242	-0.022037029
244	-0.0099643767
246	0.005101651
248	0.021924525
250	0.041542426
252	0.060829788
254	0.078307256
256	0.097021982
258	0.11233364
260	0.12828855
262	0.1440966
264	0.1576314
266	0.17091614
268	0.18762082
270	0.20330286
272	0.21644068
274	0.22715718
276	0.23819943
278	0.24627037
280	0.25266021
282	0.26599884
284	0.27500105
286	0.28357923
288	0.28770185
290	0.29265398
292	0.29571891
294	0.30020094
296	0.30315745
298	0.30544144
300	0.30697358
302	0.31013185
304	0.31281504
306	0.31471723
308	0.31643584
310	0.31675422
312	0.31753415
314	0.31813788
316	0.31808025
318	0.31803018
320	0.31788546
322	0.31814432
324	0.31754571
326	0.31731626
328	0.31760675
330	0.31717697
332	0.31661314
334	0.31680816
336	0.31738052
338	0.31792873
340	0.31855214
342	0.31865758
344	0.31892827
346	0.31855536
348	0.3193177
350	0.3190836
352	0.31876284
354	0.31910855
356	0.318627
358	0.31704938
360	0.31682754
362	0.31572467
364	0.31441331
366	0.31290513
368	0.311674
370	0.30992836
372	0.30768037
374	0.30510154
376	0.30353215
378	0.30078992
380	0.29793292
382	0.29488459
384	0.29253581
386	0.28911906
388	0.28612775
390	0.28274083
392	0.27947751
394	0.2770519
396	0.27444535
398	0.27124417
400	0.26795447
402	0.26510876
404	0.26189488
406	0.25981143
408	0.25681791
410	0.25355917
412	0.25067973
414	0.24844652
416	0.24421075
418	0.24115464
420	0.23724741
422	0.23475571
424	0.23210976
426	0.22888502
428	0.22614932
430	0.22264296
432	0.22061023
434	0.21659121
436	0.21283835
438	0.20984474
440	0.20656161
442	0.20308495
444	0.19894964
446	0.195099
448	0.19104144
450	0.18635696
452	0.18653923
454	0.18323228
456	0.17930347
458	0.17607667
460	0.17275241
462	0.16978636
464	0.16513976
466	0.1611211
468	0.15851933
470	0.15470272
472	0.15029824
474	0.14715417
476	0.14505911
478	0.14159155
480	0.13916638
482	0.13578303
484	0.13426456
486	0.1325711
488	0.12837121
490	0.12660997
492	0.12459173
