612	0.15232646
614	0.15474145
616	0.15688539
618	0.15904593
620	0.16139287
622	0.16399516
624	0.16612931
626	0.16833635
628	0.17073381
630	0.17276146
632	0.17482309
634	0.17742983
636	0.17894694
638	0.18089575
640	0.18169177
642	0.18306249
644	0.18447298
646	0.18618178
648	0.18765569
650	0.18891984
652	0.19037141
654	0.19096833
656	0.19223492
658	0.19262175
660	0.19348437
662	0.19461478
664	0.19553296
666	0.196418
668	0.19691393
670	0.19718838
672	0.19765916
674	0.1984807
676	0.19862819
678	0.19957772
680	0.20013881
682	0.20002191
684	0.20087478
686	0.20046346
688	0.20074414
690	0.20074084
692	0.20131904
694	0.2007675
696	0.20063245
698	0.20128816
700	0.20218325
702	0.20245349
704	0.20299852
706	0.20314793
708	0.20246464
710	0.20168327
712	0.20143919
714	0.2002323
716	0.19999106
718	0.19993752
720	0.19938925
722	0.19893152
724	0.19932394
726	0.19946766
728	0.20012426
730	0.19962923
732	0.19837278
734	0.19733652
736	0.19628905
738	0.19522032
740	0.19460368
742	0.19414806
744	0.19357662
746	0.19288041
748	0.19319835
750	0.19339526
752	0.18795848
754	0.18559743
756	0.18401694
758	0.18263775
760	0.18047258
762	0.1789142
764	0.17706887
766	0.17675272
768	0.17541766
770	0.17393388
772	0.17274389
774	0.17033876
776	0.16792285
778	0.16924545
780	0.17084096
782	0.17231974
784	0.16844553
786	0.1656729
788	0.16383739
790	0.16252595
792	0.16074993
794	0.15959707
796	0.15833578
798	0.15700519
800	0.15526038
802	0.15406615
804	0.15418464
806	0.15414767
808	0.15242982
810	0.15047067
812	0.14985406
814	0.14944492
816	0.14826658
818	0.14683694
820	0.14516838
822	0.14389101
824	0.1435163
826	0.14210272
828	0.13949886
830	0.13765731
832	0.13292009
834	0.12941051
836	0.13514808
838	0.13760352
840	0.14193287
842	0.14076757
844	0.13983974
846	0.13373694
848	0.1322259
850	0.13493688
852	0.13529515
854	0.12942177
856	0.13036911
858	0.13203451
860	0.12511018
862	0.12201736
864	0.12034021
866	0.11942207
868	0.11824651
870	0.11745449
872	0.11706831
874	0.11576898
876	0.11535276
878	0.11445014
880	0.1145408
882	0.11315105
884	0.11236917
886	0.11115437
888	0.1099114
890	0.10515893
892	0.10183857
894	0.10658089
896	0.11124925
898	0.11645731
900	0.11869092
902	0.11326925
904	0.10559101
906	0.10156073
908	0.10529272
910	0.10950662
912	0.11094988
914	0.099957906
916	0.097361334
918	0.10112552
920	0.10841119
922	0.10888461
924	0.095338419
926	0.089438193
928	0.09425842
930	0.099554144
932	0.10459332
934	0.1028086
936	0.098623887
938	0.095395133
940	0.092273891
942	0.089246497
944	0.088264093
946	0.087059505
948	0.085126899
950	0.085657969
952	0.088480696
954	0.089760274
956	0.088809252
958	0.086519822
960	0.085101217
962	0.085741967
964	0.086783409
966	0.088753507
968	0.087493084
970	0.084572531
972	0.080993176
974	0.078392737
976	0.075637326
978	0.074209005
980	0.075016417
982	0.076563433
984	0.077475071
986	0.076601826
988	0.070132621
990	0.069858894
992	0.078099713
994	0.084479526
996	0.089838967
998	0.076553136
1000	0.067023829
1002	0.067246638
1004	0.074936293
1006	0.080592498
1008	0.083790533
1010	0.079748675
1012	0.072735496
1014	0.069114514
1016	0.067911848
1018	0.066615179
1020	0.064199485
1022	0.064059317
1024	0.066222586
1026	0.068687312
1028	0.068455197
1030	0.066314459
1032	0.064058505
1034	0.06108205
1036	0.060201854
1038	0.058388993
1040	0.057435222
1042	0.056798041
1044	0.056783304
1046	0.056720361
1048	0.055989884
1050	0.054292142
1052	0.052968509
1054	0.051645271
1056	0.05115179
1058	0.050312757
1060	0.05033119
1062	0.050240986
1064	0.05235415
1066	0.053712703
1068	0.053237028
1070	0.05076623
1072	0.048455685
1074	0.046792366
1076	0.04523965
1078	0.044108793
1080	0.042734072
1082	0.042047478
1084	0.042516761
1086	0.041519746
1088	0.040715463
1090	0.039986201
1092	0.037596211
1094	0.0405856
1096	0.046085797
1098	0.047173835
1100	0.04008735
