ref2			ref0			ref1		
	901.2	0.03707080197586909		907	0.04337268673613197		901.8	0.03921630061304842
	901.3	0.03751655084948106		907.1	0.04337615229997921		901.9	0.04034879531284268
	901.4	0.03747003792353894		907.2	0.04335997966869209		902	0.03957204102307025
	901.5	0.03715607567342964		907.3	0.04361181064159139		902.1	0.04003221898465812
	901.6	0.03667156602819923		907.4	0.04415012822586235		902.2	0.03955572265563805
	901.7	0.03725685367963757		907.5	0.04395836702631518		902.3	0.03958183204352957
	901.8	0.03711343882464936		907.6	0.04405424762608876		902.4	0.03982334388152604
	901.9	0.03729173837409416		907.7	0.04402074717556546		902.5	0.04034553163935624
	902	0.0380747059607865		907.8	0.04434304461335859		902.6	0.03997347286190223
	902.1	0.03751655084948106		907.9	0.04456484069958182		902.7	0.04019866633246649
	902.2	0.03755918769826135		908	0.04434651017720583		902.8	0.04043365082349008
	902.3	0.03695451966101379		908.1	0.04460411708985052		902.9	0.04037164102724775
	902.4	0.0374118967661113		908.2	0.04489984520481483		903	0.04084487368278137
	902.5	0.03800493657187332		908.3	0.04535152369290484		903.1	0.04049566061973242
	902.6	0.03698552827830853		908.4	0.04517940068849201		903.2	0.0405185063341375
	902.7	0.03729173837409416		908.5	0.0452417808377423		903.3	0.04132789735877431
	902.8	0.03790803464282724		908.6	0.04505001963819513		903.4	0.04037164102724775
	902.9	0.03822974904726023		908.7	0.04548783587089619		903.5	0.04067189898800012
	903	0.03714444744194411		908.8	0.04538617933137722		903.6	0.04105048511242702
	903.1	0.03745840969205341		908.9	0.04568883857403599		903.7	0.04060988919175778
	903.2	0.03769485039892585		909	0.04625603585703394		903.8	0.04110270388821004
	903.3	0.03757081592974687		909.1	0.04576392579072615		903.9	0.04119408674583033
	903.4	0.03778012409648641		909.2	0.04613705149827877		904	0.04179133899384863
	903.5	0.0380398212663299		909.3	0.04576161541482799		904.1	0.0416542647074182
	903.6	0.03828401412752604		909.4	0.04603423977081071		904.2	0.04208180593414167
